source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Wie der hintere Teil des Flugzeugs ausgestaltet ist – insbesondere ob es Reihen mit neun oder zehn Sitzen gibt –, ist entscheidend für die angegebenen wirtschaftlichen Ergebnisse, die das neue „Mini-Jumbo“-Design liefern soll.","How the back of the plane is laid out - particularly whether seating is 9 or 10 abreast - is central to the economic performance claims being made for new ""mini-jumbo"" jet designs.",How the rear of the aircraft is laid out - particularly whether it has rows of nine or 10 seats,The design of the rear part of the aircraft - in particular whether it has rows of nine or ten seats - is crucial to the economic results that the new 'mini-jumbo' design is supposed to deliver.,The design of the rear part of the aircraft - in particular whether it has rows of nine or ten seats - is crucial to the economic results that the new 'mini-jumbo' design is supposed to deliver.,0.848,14.18,6.31,6.31,-7.87,0.7119,0.8469,0.8469,0.135
SPD-Kanzlerkandidat Martin Schulz verurteilt den Übertritt der niedersächsischen Grünen-Abgeordneten Elke Twesten zur CDU als Verrat.,SPD candidate for Chancellor Martin Schulz denounced the crossing over of Lower Saxony Green representative Elke Twesten to the CDU as betrayal.,SPD Chancellor candidate Martin Schulz condemns Lower Saxony Green MP Elke Twesten's defection to,SPD Chancellor candidate Martin Schulz condemns the defection of Lower Saxony Green MP Elke Twesten to the CDU as treason.,SPD Chancellor candidate Martin Schulz condemns the defection of Lower Saxony Green MP Elke Twesten to the CDU as treason.,0.848,8.31,36.35,36.35,28.04,0.6879,0.855,0.855,0.16710000000000003
"Gegen 10 Uhr war die europäische Valuta 1,3570 Doller wert, sie gab also um 0,4% nach.","Towards 10 a.m. the European currency is worth 1,3570 dollars, having fallen by 0,4%.","At around 10 o'clock, the European currency was worth 1.3570 dollars,","At around 10 o'clock, the European currency was worth 1.3570 dollars, so it fell by 0.4%.","Around 10 o'clock, the European currency was worth 1.3570 dollars.",0.848,9.18,11.45,8.27,-0.9100000000000001,0.7588,0.888,0.7881,0.029299999999999993
"Kürzlich hatte Bublé bei einem seiner Konzerte in New York die Nordamerikanerin Kim Kardashian als ""Hure"" bezeichnet.","Recently, Buble called ""bitch"" the American Kim Kardashian during one of his concerts in New York.","Recently, at one of his concerts in New York, Bublé called the North American Kim Kardashian a ""whore.""","Recently, at one of his concerts in New York, Bublé called the North American Kim Kardashian a 'whore'.","Recently, at one of his concerts in New York, Bublé called the American Kim Kardashian a ""whore.""",0.848,36.26,38.75,42.91,6.649999999999999,0.828,0.8224,0.8371,0.009099999999999997
"""Ich wollte nur, dass Sie sich dessen bewusst sind, weil es ein so ungewöhnliches Ereignis mit hoher Sichtbarkeit ist"", schrieb der Kommandeur der HMX-1 am Vorabend der Veranstaltung seinem Vorgesetzten, dem stellvertretenden Marinekommandeur für Luftfahrt.","""I just wanted you to make sure you were aware because it's such an unusual high visibility event,"" the commander of HMX-1 emailed his superior, the Marine Deputy Commandant for Aviation, the day before the event.","""I just wanted you to be aware of it because it's such an unusual event with high visibility,"" the HMX-1 commander wrote to his","'I just wanted you to be aware of it because it is such an unusual event with high visibility,' wrote the HMX-1 commander to his boss, the deputy commander for aviation, the day before the event.","""I just wanted you to be aware of it because it is such an unusual event with high visibility,"" wrote the HMX-1 commander the day before the event to his boss, the deputy commander for aviation.",0.848,22.83,27.15,28.14,5.310000000000002,0.782,0.8595,0.8577,0.07569999999999999
"Metcashs Hauptgeschäftsführer Ian Morrice sagt, dass die Preisanpassungen und Laden-Sanierungsprogramme an Elan zulegen werden und hofft, dass der Großhändler im Jahr 2017 zum ersten Mal in vier Jahren wieder zu einem Gewinnwachstum zurückkehren wird.","Metcash chief executive Ian Morrice says the price matching and store refurbishment programs are gaining traction and is hoping the wholesaler will return to underlying profit growth in 2017, for the first time in four years.",Metcash's chief executive Ian Morrice says price adjustments and store renovation programs at Elan will ramp up and hopes the wholesaler will return to profit,Metcash's chief executive Ian Morrice says that price adjustments and store renovation programmes will be ramped up at Elan and hopes that the wholesaler will return to profit growth for the first time in four years in 2017.,Metcash's chief executive Ian Morrice says that price adjustments and store renovation programmes will be ramped up at Elan and hopes that the wholesaler will return to profit growth for the first time in four years in 2017.,0.848,19.42,37.47,37.47,18.049999999999997,0.7971,0.8604,0.8604,0.06330000000000002
"Bei den Damen spielt der TTV Geismar in der Verbandsliga, die Torpedo-Zweite in der Landesliga.","For the women, TTV Geismar does play in the Verbandsliga, and the Torpedo's second team plays in the Landesliga.","For the ladies, TTV Geismar play in the district league and Torpedo-Zweite in the county league.",The ladies play in the Verbandsliga with TTV Geismar and in the Landesliga with Torpedo-Zweite.,"TTV Geismar plays in the Verbandsliga, Torpedo-Zweite plays in the Landesliga.",0.848,14.17,17.83,26.35,12.180000000000001,0.7023,0.7353,0.7069,0.0045999999999999375
Von den anderen EU-Mitgliedsstaaten forderte Pühringer einmal mehr verstärkte Solidarität in der Flüchtlingsfrage ein.,Pühringer once more called for increased solidarity in the refugee issue from the other EU member states.,Pühringer once again called for increased solidarity from the other EU Member States on the issue of refugees.,Pühringer once again called for increased solidarity from the other EU Member States on the issue of refugees.,Pühringer once again called for increased solidarity from the other EU Member States on the issue of refugees.,0.848,29.74,29.74,29.74,0.0,0.9311,0.9311,0.9311,0.0
Mitten im Winter könnte die Freischaltung einer derart blockierten Heizung so manchem Opfer durchaus ein Lösegeld wert sein.,"In the midst of winter, many victims would pay a ransom to have their blocked heating turned back on.","In the middle of winter, the release of a blocked heating system could be worth a ransom to some victims.","In the middle of winter, the release of a blocked heating system could be worth a ransom to some victims.","In the middle of winter, the release of a blocked heating system could be worth ransom money to some victims.",0.848,14.23,14.23,10.81,-3.42,0.8467,0.8467,0.8426,-0.0040999999999999925
Jetzt ist er in Haft und es droht ihm eine Gefängnisstrafe von bis zu drei Jahren.,He is now under arrest and faces up to three years in prison.,Now he is in prison and faces a sentence of up to three years.,He is now in prison and faces a prison sentence of up to three years.,Now he is in custody and he faces a sentence of up to three years.,0.848,23.51,27.56,18.75,-4.760000000000002,0.9447,0.9338,0.9333,-0.011399999999999966
"Die Polizei wies ihre Beamten im ganzen Land an, die Sicherheit rund um wichtige Regierungsgebäude sowie Flughäfen, Bahnhöfe, Touristenattraktionen, Restaurants und Vergnügungsviertel zu verstärken.","The police told civil servants across the entire country to increase security around important governmental buildings, along with airports, railway stations, tourist attractions, restaurants and nightlife districts.","Police ordered officers across the country to step up security around important government buildings, airports, train stations, tourist attractions, restaurants and entertainment districts.","The police ordered their officers throughout the country to increase security around important government buildings, airports, train stations, tourist attractions, restaurants and entertainment areas.","The police instructed its officers across the country to increase security around important government buildings as well as airports, train stations, tourist attractions, restaurants and entertainment districts.",0.848,29.1,38.28,39.44,10.339999999999996,0.8817,0.8764,0.8864,0.0046999999999999265
"Wie kann sich aber eine Macht halten, die nicht mehr in der Lage ist, ihre eigenen Geheimnisse zu wahren?","How can a power last, if it can no longer keep its secrets?",But how can a power survive when it is no longer able to keep its own secrets?,How can a power survive when it is no longer able to keep its own secrets?,How can a power survive when it is no longer able to keep its own secrets?,0.848,13.58,21.93,21.93,8.35,0.9131,0.9152,0.9152,0.0020999999999999908
"Honigkuchen im Glas, natürlich mit Honig aus meiner eigenen Produktion.","Gingerbread in a glass, with honey from my own production of course.","Honey cake in a glass, of course with honey from my own production.","Honey cake in a glass, of course with honey from my own production.","A glass of honey cake, of course with honey from my own production.",0.848,54.11,54.11,39.43,-14.68,0.8465,0.8465,0.8081,-0.03839999999999999
Er prognostizierte für dieses Jahr außerdem eine verbesserte Marktsituation wegen des besseren Wetters nach unfreundlichen Wetterbedingungen im März und April letzten Jahres.,It also predicted an improved market this year due to better weather following unfavourable conditions in March and April last year.,"He also predicted an improved market situation for this year, due to better weather after unfavourable weather conditions in March and April last year.",He also predicted an improved market situation this year due to better weather conditions after unfavourable weather conditions in March and April last year.,He also predicted an improved market situation this year due to better weather conditions after unfavourable weather conditions in March and April last year.,0.848,52.08,60.84,60.84,8.760000000000005,0.8987,0.9105,0.9105,0.011799999999999922
