source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
Das vor einem Jahr verschwundene Kleinflugzeug des Milliardärs Steve Fossett wiedergefunden,Found the aeroplane of Steve Fossett the millionaire disappeared a year ago,Billionaire Steve Fossett's missing plane found a year on,"The small aircraft of the billionaire Steve Fossett, lost a year ago, has been found.","Plane of billionaire Steve Fossett, missing for a year, found.",0.844,7.56,10.93,9.24,1.6800000000000006,0.733,0.784,0.7764,0.043399999999999994
"Man kennt zwar nicht die Begriffe der Gegenseite - kann sich diese aber mit jedem Hinweis, den der Verschlüsseler dort gibt, besser zusammenreimen.","It is true that one does not know the terms of the other side - but with every clue the encryptor gives, you’re closer to finding them out.",You may not know the terms of the other side - but you can get a better fit with every hint the encryptor gives you there.,We do not know the concepts of the other side - but we can better fit them together with every reference that the cipher gives us.,We do not know the terms of the other side - but we can better fit them together with every reference that the cipher gives us.,0.844,36.84,23.25,34.7,-2.1400000000000006,0.7731,0.7165,0.7303,-0.04280000000000006
"Diese Eigenschaften zeigten sich in nachrangigen sexuellen Charakteristiken wie Muskelmasse, Behaarung, Brüste und Statur, vorrangigen sexuellen Charakteristiken wie Fortpflanzungsorgane und Genitalien oder in Chromosomstrukturen und Hormonen.","These features can manifest themselves in secondary sexual characteristics, such as muscle mass, hair distribution, breasts and stature; primary sexual characteristics such as reproductive organs and genitalia; or in chromosomal structures and hormones.","These features are expressed in secondary sexual characteristics such as muscle mass, hair, breasts and stature, in primary sexual characteristics such as reproductive organs and genitalia, or in chromosome structures and hormones.","These characteristics have been seen in secondary sexual characteristics such as muscle mass, hair, breasts and height, in primary sexual characteristics such as reproductive organs and genitalia, or in chromosome structures and hormones.","These characteristics have been seen in secondary sexual characteristics such as muscle mass, hair, breasts and height, in primary sexual characteristics such as reproductive organs and genitalia, or in chromosome structures and hormones.",0.844,53.12,49.29,49.29,-3.8299999999999983,0.9149,0.9008,0.9008,-0.014100000000000001
"Das Ergebnis der Biopsie lag in der Woche zwischen Weihnachten und Neujahr vor: ""Man sagte mir, dass es Mesotheliom war.""","The result of the biopsy came in the week between Christmas and New Year: ""I was told it was mesothelioma.""","The result of the biopsy came in the week between Christmas and New Year: ""They told me it was mesothelioma.""",The result of the biopsy was in the week between Christmas and New Year: 'They told me it was mesothelioma.',"The result of the biopsy was in the week between Christmas and New Year: ""They told me it was mesothelioma.""",0.844,80.41,59.83,68.94,-11.469999999999999,0.9401,0.9091,0.9241,-0.016000000000000014
"Es sah so aus, ob sie mit der Ladung von mehr als zweitausend Kilo Haschisch, nicht anhalten müssten.","Their cargo, more than two tons of hashish, is a good reason for not stopping.","It looked like they had no choice but to stop, with a load of more than two thousand kilos of hashish.",It looked as if they were not going to stop with a load of more than two thousand kilos of hashish.,"It looked as if the ship, with the cargo of more than two thousand kilos of hashish, was not going to stop.",0.844,8.67,9.09,10.71,2.040000000000001,0.7239,0.7467,0.7716,0.047699999999999965
"Natürlich kann man die Musik direkt auf ein Speichermedium überspielen, doch nur wenige Kartenlesegeräte wird ohne Reduktion mit den winzigen Speicherkarten fertig, die in Handys verwendet werden.","Of course, music can be recorded directly onto a memory card, but very few card readers can handle the miniature memory cards used in the cell phones without an adaptor.","Of course, you can record the music directly onto a storage medium, but only a few card readers will work without reduction with the tiny storage cards used in mobile phones.","Of course, you can record music directly onto a storage medium, but only a few card readers will work without reduction with the tiny storage cards used in mobile phones.","Of course, you can record music directly onto a CD, but only a few card readers will work without reduction with the small memory cards used in mobile phones.",0.844,13.58,13.84,18.1,4.520000000000001,0.8044,0.8058,0.8118,0.007399999999999962
"""Die Nähe und der ständige Kontakt zu den Patienten sind für uns sehr attraktiv"", sagt der 39-jährige Müller.","""The proximity and the continuous contact with the patients are attractive to us,"" says 39-year-old Müller.","""The proximity and the constant contact with the patients are very attractive to us,"" says the 39-year-old Müller.",The 39-year-old Müller says: 'The proximity and the constant contact with the patients are very attractive to us'.,"""The proximity and the constant contact with the patients is very attractive to us,"" says the 39-year-old Müller.",0.844,63.62,36.33,58.91,-4.710000000000001,0.9473,0.9278,0.9464,-0.0009000000000000119
"Petronella Wyatt: Ich wurde aus Oxford gemobbt, weil ich Tory bin",Petronella Wyatt: I was bullied out of Oxford for being a Tory,Petronella Wyatt: I was mobbed at Oxford because I'm Tory,Petronella Wyatt: I was mobbed at Oxford because I am a Tory.,Petronella Wyatt: I was mobbed by people because I am a Tory.,0.844,31.82,31.61,30.58,-1.240000000000002,0.9007,0.9143,0.8946,-0.006099999999999994
"""Weigern sich Thatcher-Anhänger, Französisch zu lernen, oder sind sie einfach nur dumm?"", fragte er mich.","""Do Thatcherites refuse to learn French or are they just stupid?"" he demanded.","""Do Thatcher supporters refuse to learn French, or are they just stupid?"" he asked me.",He asked me: 'Are the Thatcher supporters refusing to learn French or are they simply stupid?',"""Are Thatcherites refusing to learn French, or are they just dumb?"" he asked me.",0.844,51.09,28.05,25.01,-26.080000000000002,0.9285,0.8856,0.9127,-0.015800000000000036
"Die rund 1000 Demonstranten seien von Soldaten aus dem PTV-Gebäude gedrängt worden, sagte Informationsminister Pervaiz Rashid.","Around 1000 protesters have been forced out of the PTV buildings by soldiers, according to the Minister of Information, Pervaiz Rashid.","Around 1000 protesters had been pushed out of the PTV building by soldiers, said information minister Pervaiz Rashid.","The approximately 1000 protesters were driven out of the PTV building by soldiers, said Information Minister Pervaiz Rashid.","Around 1000 protesters were pushed back from the PTV building by soldiers, said information minister Pervaiz Rashid.",0.844,22.21,20.4,14.43,-7.780000000000001,0.9035,0.8938,0.8838,-0.01969999999999994
"Sie brauchen nämlich keine relativ hohen Kosten für den Bau, den Betrieb und die Unterhaltung eines mobilen Netzes.","That is, they do not carry the relatively high costs of construction, operation and maintenance of a mobile network.","They do not need to spend relatively high amounts on building, operating and maintaining a mobile network.","They do not need relatively high costs for the construction, operation and maintenance of a mobile network.","They do not need relatively high costs for the construction, operation and maintenance of a mobile network.",0.844,15.46,51.28,51.28,35.82,0.8386,0.8674,0.8674,0.028799999999999937
Die türkische Führung macht die Bewegung für den gescheiterten Putschversuch am 15. Juli 2016 verantwortlich.,"The Turkish government holds the movement responsible for the failed attempted coup on July 15, 2016.",The Turkish leadership blames the movement for the failed coup attempt on 15 July 2016.,The Turkish leadership blames the movement for the failed coup attempt on 15 July 2016.,The Turkish leadership blames the movement for the failed coup attempt on 15 July 2016.,0.844,14.58,14.58,14.58,0.0,0.9181,0.9181,0.9181,0.0
"Wir stellen sicher, nicht zu oft auf Tournee zu sein, denn es ist zu leicht, diesem Spiel mit riesigen Menschenmassen, die deine Musik lieben, zu verfallen.",We take care of not being too much on tour because it is easy to fall into this game of big crowds and people who love your music.,"We are sure not to be on tour too often, because it is too easy to get lost in this game with huge crowds of people who love your music.","We are sure not to be on tour too often, because it is too easy to lose sight of the game when there are huge crowds of people who love your music.","We are sure not to be on tour too often, because it is too easy to lose sight of the game when there are huge crowds of people who love your music.",0.844,24.28,22.19,22.19,-2.09,0.8355,0.7748,0.7748,-0.060699999999999976
