source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
"Jeffrey Lacker, Präsident der Federal Reserve Bank of Richmond, VA., bemerkte diesen Monat, dass ""die Fed eine Geschichte von Überreaktionen auf Finanzmarkt-Bewegungen hat, die mit anscheinend nicht mit den wirtschaftlichen Fundamentaldaten verknüpft sind.""","Jeffrey Lacker, president of the Federal Reserve Bank of Richmond, Va., noted this month that ""the Fed has a history of overreacting to financial market movements that seem unconnected to economic fundamentals.""","Jeffrey Lacker, President of the Federal Reserve Bank of Richmond, VA., remarked this month that ""the Fed has a history of overreacting to financial market movements that seem to have no apparent connection to economic fundamentals.""","Jeffrey Lacker, President of the Federal Reserve Bank of Richmond, VA, said this month that 'the Fed has a history of overreacting to financial market movements that do not seem to be linked to economic fundamentals.'","Jeffrey Lacker, President of the Federal Reserve Bank of Richmond, VA, remarked this month that ""the Fed has a history of overreacting to financial market movements that do not seem to be linked to economic fundamentals.""",0.824,65.68,53.42,64.22,-1.460000000000008,0.9185,0.9109,0.915,-0.0034999999999999476
"Lyman wurde aufgefordert, einen Militärpsychiater aufzusuchen, der letztendlich eine Persönlichkeitsstörung diagnostizierte und sie für dienstunfähig erklärte.","Lyman was ordered to visit a military psychiatrist, who eventually diagnosed her with a personality disorder, rendering her unfit for service.",Lyman was asked to see a military psychiatrist who ultimately diagnosed a personality disorder and declared him unfit for service.,"Lyman was asked to see a military psychiatrist, who eventually diagnosed a personality disorder and declared him unfit for service.","Lyman was asked to see a military psychiatrist, who eventually diagnosed him with a personality disorder and declared him unfit for service.",0.824,20.84,42.4,47.18,26.34,0.8588,0.8696,0.8752,0.01639999999999997
Aber die Rekordzahl der Flüchtlinge dominiert nun auch das Freie Wähler-Treffen.,But the record number of refugees is dominating the Freie Wähler meeting too.,But the record number of refugees now also dominates the Free Voter Meeting.,But the record number of refugees is now also dominating the Free Voters' meeting.,But the record number of asylum seekers is also dominating the meeting of the Free Voters.,0.824,37.6,46.56,26.92,-10.68,0.7365,0.7904,0.7709,0.034399999999999986
"""Ich glaube ""Ye"" ist das am häufigsten benutzte Wort in der Bibel und dort bedeutet es ""du"""", so der Rapper.","I think ‘Ye’ is the most frequently used word in the bible and means ‘you’, the rapper said.","I believe ""Ye"" is the most commonly used word in the Bible and there it means ""you"", so the rapper says.","I believe that 'ye' is the most frequently used word in the Bible and it means 'you', the rapper said.","""I believe 'ye' is the most used word in the Bible and it means 'you',"" said the rapper.",0.824,15.64,50.13,19.8,4.16,0.8902,0.9054,0.8991,0.008900000000000019
"Bei der Frage, wer die Nachfolge antreten soll, kam laut Jochner-Weiß, der Name ""Fischer"" ins Spiel, der sich bereit erklärte, ab 1. Oktober die Leitung zu übernehmen und mit seinem Team nach Schongau zu wechseln.","When the question of who his successor should be, according to Jochner-Weiss, the name of ""Fischer"", who had declared that he was prepared to take over leadership from 1 October and move with his team to Schongau, was raised.","In response to the question of who should succeed, according to Jochner-Weiss, the name ""Fischer"" was mentioned, who was willing to take over the leadership from October 1st and switch his team to Schongau.","According to Jochner-Weiß, the name 'Fischer' came into play, who was prepared to take over the leadership from 1 October and move his team to Schongau.","On the question of who should take over, according to Jochner-Weiß, the name 'Fischer' came up, who was prepared to take over the leadership from 1 October and move his team to Schongau.",0.824,30.98,24.29,33.49,2.5100000000000016,0.7994,0.7175,0.8117,0.012299999999999978
Das Institut will mit dem Netto-Gewinn aus dem Geschäft vor allem seine Kapitalquote aufpolstern und damit härteren Regulierungsvorgaben nachkommen.,The bank primarily plans to bolster its capital quota with the net profit from the sale to meet tougher regulations.,The institute wants to pad its capital ratio with the net profit from the business and thus comply with tougher regulatory requirements.,The Institute wants to use the net profit from the business to increase its capital base and comply with tougher regulatory requirements.,The Institute wants to use the net profit from the business to increase its capital base and comply with tougher regulatory requirements.,0.824,25.25,20.7,20.7,-4.550000000000001,0.8099,0.8491,0.8491,0.03920000000000001
"Eine eingetragene Lebenspartnerschaft sei für sie nicht infrage gekommen, hatte Kahrs zuvor der ""Bild""-Zeitung gesagt.",Kahrs previously told the ‘Bild’ newspaper that a registered civil partnership was not for them.,"A registered life partnership was not an option for her, Kahrs had previously told the ""Bild"" newspaper.",Kahrs had previously told the Bild newspaper that a registered partnership was not an option for her.,"A registered partnership is not an option for her, Kahrs said to the Bild newspaper.",0.824,13.23,26.53,3.85,-9.38,0.8756,0.8729,0.8319,-0.04370000000000007
Das Mädchen hatte sich am Knie verletzt und der Mann war gestürzt und hatte seinen Kopf aufgeschlagen.,The girl had injured her knee and the man had fallen and hit his head.,The girl had injured her knee and the man had fallen and hit his head.,The girl had hurt her knee and the man had fallen and hit his head.,The girl had cut her knee and the man had fallen and hit his,0.824,100.0,81.54,67.84,-32.16,0.9479,0.9148,0.7982,-0.14969999999999994
"Ich bin jetzt älter und die Menschen sagen, dass Kinder leicht mit schlimmen Erfahrungen umgehen können - ich muss sagen, das stimmt nicht.",I am older now and people use to say children easily cope with bad experience - I must say this is not true.,"I am now older and people say that children can easily deal with bad experiences - I must say, that's not true.",I am now older and people say that children can cope with bad experiences - I have to say that is not the case.,I am now older and people say that children can cope with bad experiences - I have to say that is not the case.,0.824,20.29,12.0,12.0,-8.29,0.9215,0.9022,0.9022,-0.019299999999999984
"Also gut, Sachen wie diese sind eine Kleinigkeit im Vergleich zu den Tagen auf der Straße.","Well, these things were nothing if compared with the day of the race.","Alright, things like these are a small matter compared to the days on the street.","Well, things like this are a drop in the ocean compared to the days on the streets.","Well, things like this are a drop in the ocean compared to the days on the streets.",0.824,3.72,5.54,5.54,1.8199999999999998,0.7795,0.6887,0.6887,-0.09079999999999999
Als Spieler zahlte es Rodriguez lange Zeit mit Leistung zurück.,Rodriguez paid this back in terms of playing performance long ago.,"As a player, Rodriguez paid it back with performance for a long time.","As a player, Rodriguez paid off for a long time.","As a player, Rodriguez paid his dues for a long time.",0.824,6.92,8.05,7.35,0.4299999999999997,0.8212,0.5974,0.6281,-0.19310000000000005
"`Die kommende Woche könnte einen entscheidenden Wendepunkt darstellen', schätzte gestern der einflussreiche demokratische Senator Charles Schumer.","""The coming week could be a turning point"", estimated yesterday the influential Democratic Senator Charles Schumer.",Task: Translate the given German sentence into English.,"Senator Charles Schumer, a powerful Democrat, said yesterday that the coming week could be a crucial turning point.","""The coming week could be a turning point,"" said influential Democratic Senator Charles Schumer yesterday.",0.824,1.84,27.18,62.28,60.44,0.4388,0.9001,0.9349,0.49609999999999993
"Business for Britain wurde im April mit der Absicht gestartet, die Wirtschaft an einen Tisch zu bringen und zu definieren, was diejenigen, die in Großbritannien für Wohlstand und Arbeit sorgen, an unseren Beziehungen zur EU ändern möchten.",Business for Britain launched in April with a pledge to bring business together and define what the UK's wealth and job creators want to see changed in our relationship with the EU.,Business for Britain was launched in April with the aim of bringing the economy to the table and defining what those who create prosperity and jobs in Britain want to change in our relationship with the EU.,Business for Britain was launched in April with the aim of bringing the economy to the table and defining what those in Britain who are responsible for prosperity and employment want to change about our relationship with the EU.,Business for Britain was launched in,0.824,27.46,23.3,0.42,-27.04,0.8692,0.8639,0.4007,-0.46849999999999997
