source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Auf der Skala finden sich Aussagen wie ""Viele Dinge, die ich tun muss, wiederholen sich und sind monoton"" und ""Ich habe so viele Interessen, dass ich nicht genug Zeit für alles habe"".","The scale includes questions like, ""Many things I have to do are repetitive and monotonous,"" and ""I have so many interests, I don't have time to do everything.""","The scale includes statements such as ""A lot of things I have to do are repetitive and boring"" and ""I have so many interests that I don't have enough time for everything.""",On the scale there are statements such as 'Many things I have to do are repetitive and boring' and 'I have so many interests that I do not have enough time for everything'.,"On the questionnaire there are statements such as ""Many things I have to do are repetitive and boring"" and ""I have so many interests that I do not have enough time for everything"".",0.843,47.55,28.37,44.13,-3.4199999999999946,0.8887,0.8537,0.8619,-0.026800000000000046
"Besonders der Öffentlichkeit erkläre sie nicht gerne ihr Liebesleben: ""Die Leute erwarten, dass du dich auf eine gewisse Art und Weise verhältst und das ärgert mich.","She particularly doesn't like explaining her love life to the public: ""People expect you to behave in a certain way, and that makes me angry.","She does not like to declare her love life to the public: ""People expect you to behave in a certain way and it annoys me.",She does not like to reveal her love life to the public: 'People expect you to behave in a certain way and it annoys me.,"She doesn't like to talk about her love life: ""People expect you to behave in a certain way and it bothers me.",0.843,60.09,46.17,44.13,-15.96,0.8601,0.8776,0.8628,0.0027000000000000357
"Er ist für Millionen Verehrer in der Welt unvergesslich und unersetzbar und bleibt uns, die das Glück hatten, ihn zu kennen und zu lieben, in unseren Herzen erhalten.","He is unforgettable and irreplaceable, for millions of fans around the world, and in the hearts of each one of us who was fortunate enough to know and love him.","He is unforgettable and irreplaceable for millions of fans all over the world and will remain in our hearts, those of us who were lucky enough to know and love him.","He is unforgettable and irreplaceable for millions of fans around the world, and he will remain in our hearts, those of us who were lucky enough to know and love him.","He is unforgettable and irreplaceable for millions of fans around the world, and will remain in our hearts, those of us who were lucky enough to have known and loved him.",0.843,42.08,55.25,42.17,0.09000000000000341,0.9005,0.8981,0.8949,-0.005599999999999938
Doch vor allem Freudenstadts Oberbürgermeister Julian Osswald verteidigte den Hotelstandort und sprach schon damals von ernstzunehmenden Interessenten an dem Haus.,"Yet Freudenstadt's lord mayor, Julian Osswald, in particular, defended the hotel location and already back then spoke of serious interested parties in the establishment.","But above all, the mayor of Freudenstadt, Julian Osswald, defended the hotel location and spoke of serious interested parties in the house back then.","But above all, Freudenstadt's mayor, Julian Osswald, defended the hotel location and spoke of serious interest in the house at that time.","But above all, the mayor of Freudenstadt, Julian Osswald, already spoke of serious interest in the house.",0.843,48.73,36.48,14.66,-34.06999999999999,0.8381,0.8105,0.7247,-0.11339999999999995
"Als Frucht dieser Vorgehensweise sowie einer Kooperation der Sicherheitsbehörden der französischen und deutschen Betreiber und Konstrukteure von Kernkraftwerken, stellt der EPR einen Entwurf dar, der ihm Widerstandsfähigkeit gegenüber solchen Phänomenen ermöglicht.","The fruit of this step and of cooperation between safety authorities, the operators and French and German constructors, the EPR presents a design enabling it to resist such phenomena.","As a result of this approach and the cooperation of the security authorities of the French and German operators and constructors of nuclear power stations, the EPR is a design that is resistant to such phenomena.","As a result of this approach and cooperation between the security authorities of the French and German operators and constructors of nuclear power stations, the EPR is a design that is resistant to such phenomena.","As a result of this approach and cooperation between the security authorities of the French and German operators and constructors of nuclear power stations, the EPR is a design that is resistant to such phenomena.",0.843,11.38,12.15,12.15,0.7699999999999996,0.8181,0.8211,0.8211,0.0030000000000000027
"Einmal drücken entspricht einer Note, durch mehrmaliges Drücken kann man ein Lied spielen.","One squeeze equals one note, and a second squeeze starts building a song.","One press equals a note, and repeated pressing can play a song.","One press equals one note, and by pressing repeatedly you can play a song.","One press equals one note, and by pressing repeatedly you can play a song.",0.843,18.32,31.54,31.54,13.219999999999999,0.8217,0.8086,0.8086,-0.0131
"Gleichzeitig führte er an dass er Beweise aus allen Bezirken hat, dass sie ihre Schritte in Übereinstimmung mit dem Europarecht unternommen haben.",He also said that he has proof from all the regional authorities that they did not act in accordance with European law.,"At the same time, he said that he has evidence from all the regions that they have taken steps in line with European law.","At the same time, he said that he has evidence from all the regions that they have taken steps in line with European law.","At the same time, he said that he has evidence from all the regions that they have taken steps in line with European law.",0.843,24.34,24.34,24.34,0.0,0.8187,0.8187,0.8187,0.0
"Mit diesen Unterschieden dürfen wir uns nicht zufriedengeben"", sagte die Ministerpräsidentin von Mecklenburg-Vorpommern dem ""Tagesspiegel am Sonntag"".","We cannot permit ourselves to be satisfied with these differences,” said the minister president of Mecklenburg-Vorpommern to the “Tagesspiegel” on Sunday.","We must not be satisfied with these differences,"" said the Prime Minister of Mecklenburg-Vorpommern to the ""Tagesspiegel am Sonntag"".","We must not be satisfied with these differences', said the Prime Minister of Mecklenburg-Vorpommern to the 'Tagesspiegel am Sonntag'.","We must not be content with these differences', said the Minister-President of Mecklenburg-Vorpommern to the Sunday edition of the Tagesspiegel.",0.843,33.0,23.13,15.06,-17.939999999999998,0.8712,0.8689,0.8572,-0.014000000000000012
"Die Enthüllung ist die beachtenswerteste Überraschung des lang erwarteten Werkes von Mark Halperin und John Heilemann über den Wahlkampf 2012, „Double Down: Game Change 2012“.","The revelation is the most notable bombshell from Mark Halperin and John Heilemann's heavily anticipated 2012 campaign tome, ""Double Down: Game Change 2012.""","The revelation is the most notable surprise in Mark Halperin and John Heilemann's long-awaited work on the 2012 campaign, ""Double Down: Game Change 2012.""","The revelation is the most notable surprise in Mark Halperin and John Heilemann's long-awaited book on the 2012 election, 'Double Down: Game Change 2012'.","The revelation is the most notable surprise in Mark Halperin and John Heilemann's long-awaited book about the 2012 presidential campaign, ""Double Down: Game Change 2012.""",0.843,60.95,39.31,58.02,-2.9299999999999997,0.8498,0.8128,0.8361,-0.013700000000000045
"Kritiker behaupten, dass das Budget so, wie es vom Parlament angenommen wurde, das Paket der Sparmaßnahmen praktisch liquidiert, die seitens der Fischer- Regierung im Herbst durchgesetzt wurden, und das nach ihrem Verständnis die Staatsverschuldung beenden soll.","Critics claim that the budget, as approved by the House, essentially does away with the package of saving measures put into effect by Fischer's government in autumn and which it believes should stop the state falling deeper into debt.","Critics say that the budget, as adopted by Parliament, practically liquidates the package of austerity measures imposed by the Fischer government in the autumn, which, according to them, should have ended the public debt.","Critics say that the budget, as adopted by Parliament, effectively liquidates the package of austerity measures imposed by the Fischer government in the autumn, and which, according to their understanding, is supposed to end the country's debt.","Critics say that the budget, as adopted by Parliament, effectively liquidates the package of austerity measures imposed by the Fischer government in the autumn, and which, according to their understanding, is supposed to end the country's debt.",0.843,15.59,15.61,15.61,0.019999999999999574,0.8109,0.8099,0.8099,-0.0010000000000000009
Der künftige EM-Cheforganisator Philipp Lahm soll laut Grindel im DFB-Präsidium mitarbeiten.,"According to Grindel, the future head organizer of the 2024 European Football Championship in Germany, Philipp Lahm, is to join the DFB Presidential Board.","According to Grindel, the future Euro 2024 chief organiser, Philipp Lahm, is to work in the DFB presidency.","According to Grindel, the future Euro 2024 organiser, Philipp Lahm, is to work in the DFB presidency.","The future Euro 2024 organizer, Philipp Lahm, should work in the DFB presidency, according to Grindel.",0.843,36.2,35.83,12.49,-23.71,0.7714,0.7616,0.792,0.020600000000000063
