source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
Die Vereinsrekorde purzelten alljährlich und die magische Grenze von 380 Ringen wurde zum ersten Mal 1980 von Rudi Meier erreicht.,"The club records roll out every year, and the magic 380 rounds were set up for the first time in 1980 by Rudi Meier.",The club records were broken every year and the magical boundary of 380 rings was reached for the first time in 1980 by Rudi Meier.,The club records were purpled every year and the magical boundary of 380 rings was reached for the first time in 1980 by Rudi Meier.,The club records were broken every year and the magical limit of 380 rings was broken for the first time in 1980 by Rudi Meier.,0.838,45.63,45.63,45.63,0.0,0.8103,0.7204,0.8117,0.0013999999999999568
"Forscher vermuten, dass er erst kurz nach dem Urknall entstanden ist, als im Universum vorwiegend Wasserstoff zu finden war.","Researchers presume that it only came into being shortly after the Big Bang, when the universe was comprised primarily of hydrogen.","Scientists speculate that he originated shortly after the Big Bang, when the universe was predominantly made up of hydrogen.","Scientists believe that he was formed shortly after the Big Bang, when the Universe was mainly made up of hydrogen.","Researchers believe that he was formed shortly after the Big Bang, when the universe was mainly composed of hydrogen.",0.838,46.35,37.34,47.15,0.7999999999999972,0.8615,0.84,0.8652,0.0036999999999999256
"In Prag treten beispielsweise Chinaski, Support Lesbiens, Illustratosphere mit Dan Bárta, The Tap Tap, Marián Bango und Jiří Suchý auf.","For example, in Prague, Chinaski, Support Lesbiens, Illustratosphere with Dan Barta, The Tap Tap, Marian Bango and Jiri Suchy will appear.","For example, Chinaski, Support Lesbians, Illustratosphere with Dan Bárta, The Tap Tap, Marián Bango and Jiří Suchý appear in Prague.","In Prague, for example, Chinaski, Support Lesbiens, Illustratosphere with Dan Bárta, The Tap Tap, Marián Bango and Jiří Suchý are appearing.","In Prague, for example, Chinaski, Support Lesbiens, Illustratosphere with Dan Bárta, The Tap Tap, Marián Bango and Jiří Suchý perform.",0.838,37.26,47.01,47.08,9.82,0.8212,0.844,0.8179,-0.0033000000000000806
"In Brüssel werden, vor allem von Polen und den baltischen Mitgliedern, mißtrauisch realistische Akzente Mogherinis zur Krise in der Ukraine verfolgt und als ""rußlandfreundlicher Kurs"" diffamiert.","In Brussels, the realistic stance taken by Logherini in the Ukrainian crisis have been attacked and denigrated, particularly by the Polish members and those representing the Baltic States.","In Brussels, especially by Poles and the Baltic members, Mogherini's realist tones regarding the crisis in Ukraine are met with mistrust and are being criticized as a ""pro-Russian course.""","In Brussels, especially from Poland and the Baltic States, Mr Mogherini's realist approach to the crisis in Ukraine is met with mistrust and is being denounced as a 'pro-Russian course'.","In Brussels, mainly by Poles and the Baltic members, suspiciously realist tones of Mogherini's approach to the crisis in Ukraine are met with mistrust and are being denounced as ""pro-Russian course"".",0.838,6.59,8.53,6.21,-0.3799999999999999,0.7649,0.7585,0.7324,-0.03249999999999997
"""Nun verfälscht das persönliche Karrieredenken einer künftigen CDU-Abgeordneten das Wahlergebnis"", sagte Oppermann weiter.","""Now the personal career notions of a future CDU representative is distorting the electoral result,"" continued Oppermann.","""Now the personal career thinking of a future CDU MP is distorting the election result"", said Oppermann further.","As Oppermann put it, 'the personal career aspirations of a future CDU MEP will distort the election result'.","""Now, the personal career ambitions of a future CDU MEP will distort the election result,"" said Oppermann.",0.838,35.39,15.41,23.55,-11.84,0.8715,0.8364,0.8625,-0.009000000000000008
"Stevan Hogg verwendete Telefon von Mädchen, um Pädophile zum Senden von Bildern zu locken",Stevan Hogg used girls phone to lure paedophiles to send images,Stephen Hogg used a phone from a girl to lure a paedophile to send pictures.,Stevan Hogg used a girl's phone to try to get paedophiles to send him pictures.,Steven Hogg used a girl's phone in order to get paedophiles to send him pictures.,0.838,8.8,17.4,12.45,3.6499999999999986,0.9042,0.8837,0.8915,-0.012700000000000045
"""Nach und nach entwickelt man einen Scannerblick und weiß, auf welche Zeichen und Logos man zu achten hat ""Es ist manchmal besser kleine Schritte zu tun als stehenzubleiben oder zu stolpern"", weiß Proctor.","""You gradually develop an internal scanner and you know which symbols and logos you have to look out for"". Proctor has learned that ""it is sometimes better too take small steps rather than to stand still or stumble"".","""Little by little, one develops a scanner view and knows which signs and logos to pay attention to."" ""Sometimes it's better to take small steps than to stand still or stumble,"" Proctor knew.","'One develops a scanner's eye and knows which signs and logos to look out for', says Proctor.","""Little by little, one develops an eye for detail and knows which signs and logos to watch out for,"" says Proctor. ""Sometimes it's better to take small steps than to stand still or stumble,"" he adds.",0.838,17.06,2.94,17.53,0.4700000000000024,0.8415,0.7254,0.836,-0.00550000000000006
"Das Wachstum wird im dritten Quartal voraussichtlich bei 0,3 % liegen, obwohl es sich nach der Bank gegen Ende des Jahres leicht erholen wird.","Growth is likely to remain at 0.3% in the third quarter, although it will start to pick up slightly at the end of the year, according to the Bank.","The growth is expected to be 0.3% in the third quarter, although it will slightly recover at the end of the year, according to the bank.","Growth in the third quarter is expected to be 0.3%, although it is expected to pick up slightly towards the end of the year.","GDP growth in the third quarter is expected to be 0.3%, although the Bank expects it to recover slightly towards the end of the year.",0.838,56.04,30.74,23.67,-32.37,0.9086,0.8973,0.8974,-0.011199999999999988
"Sowohl einzelne Urlauber, Gruppen oder Geschäftsleute sollen sich in dem Hotel wohlfühlen.","Individual holiday-makers, groups, and business people, should all feel at home in the hotel.","Both individual runners, groups or business people should feel well in this hotel.","Both individual skiers, groups and business people should feel at home in this hotel.","Both individual skiers, groups and businessmen should feel comfortable in this hotel.",0.838,8.25,24.32,7.18,-1.0700000000000003,0.7535,0.8535,0.8254,0.07190000000000007
"Beim Fortpflanzen sind wir die Schlechtesten der Welt, deshalb merkten wir, dass es sich um ein Thema handelt, um das wir uns kümmern mussten.","We are the world's worst at reproducing our own progeny, so we felt it was an issue we had to address.","When it comes to reproduction, we are the worst in the world, which is why we realized that this is a topic we need to take care of.","When it comes to reproduction, we are the worst in the world, and that is why we have realised that this is an issue that we need to tackle.","When it comes to reproduction, we are the worst in the world, and that is why we have realised that this is an issue that we need to tackle.",0.838,3.49,4.22,4.22,0.7299999999999995,0.7928,0.7937,0.7937,0.0009000000000000119
Das würde den Boom an Anhängern des Plattenrevivals eines bestimmten Alters erklären.,That may explain a boom in vinyl revivalists of a certain age.,This would explain the boom among fans of a particular age group of the vinyl record revival.,This would explain the boom in vinyl record collectors of a certain age.,This would explain the boom in record revivals of a certain age group.,0.838,5.88,36.62,22.72,16.84,0.8578,0.8691,0.7753,-0.08250000000000002
"Der tibetisch-buddhistische Führer forderte dazu auf, die Gewalt in den Heimatländern der Flüchtlinge zu beenden.","The Tibetan Buddhist leader has called for the ending violence in the refugees"" home countries.",The Tibetan Buddhist leader called for an end to violence in the homelands of the refugees.,The Tibetan Buddhist leader called for an end to violence in the countries of origin of the refugees.,The Tibetan Buddhist leader called for an end to violence in the homelands of the refugees.,0.838,25.77,23.28,25.77,0.0,0.9208,0.9049,0.9208,0.0
Mit dem Teleskop kommen allerdings die Farben besser zur Geltung.,"With the telescope, however, the colours really come into their own.","However, colors come into play with the telescope.","However, with the telescope, the colours come into their own.","However, with the telescope the colours come into their own.",0.838,8.8,44.06,35.32,26.52,0.72,0.9181,0.9158,0.19579999999999997
"Ihm sei es wichtig, mit einer solch persönlichen Geschichte an die Öffentlichkeit zu gehen, sagte der Manager der ""SZ"": ""Jedem kann so etwas passieren.""","Ii is important to him to go public with such a personal story, the manager told the ""SZ"": ""It could happen to anyone"".","It is important for him to go public with such a personal history, said the manager of the ""SZ"": ""Something like that can happen to anyone.""",The manager of the 'SZ' said that it was important for him to go public with such a personal history: 'Anyone can go through something like that.',"It is important for him to go public with such a personal story, said the Editor-in-chief of the ""SZ"": ""Anyone can go through something like that.""",0.838,43.51,25.38,44.81,1.3000000000000043,0.8526,0.8165,0.8119,-0.04070000000000007
