source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
Er prognostizierte für dieses Jahr außerdem eine verbesserte Marktsituation wegen des besseren Wetters nach unfreundlichen Wetterbedingungen im März und April letzten Jahres.,It also predicted an improved market this year due to better weather following unfavourable conditions in March and April last year.,He also predicted an improved market situation this year due to better weather after unfriendly weather conditions in March and April last year.,He also predicted that this year's market would be better because of the better weather after the unfriendly weather of March and April last year.,He also predicted improved market conditions this year due to better weather following unfavourable weather conditions in March and April last year.,0.819,62.74,23.02,65.2,2.460000000000001,0.9058,0.8767,0.916,0.010199999999999987
"Ernste Vorwürfe einschliesslich kriminellen Vorgehens sind nicht vollständig untersucht oder geklärt worden, sagte der Generalinspektor Glenn Fine in seinem Bericht.","""Serious allegations involving potential criminal conduct have not been fully investigated or resolved,"" Inspector General Glenn Fine said in his report.","Serious allegations including criminal conduct have not been fully investigated or resolved, Inspector General Glenn Fine said in his report.","Serious allegations, including criminal conduct, have not been fully investigated or resolved, General Inspector Glenn Fine said in his report.","Serious allegations, including criminal activity, have not been fully investigated or resolved, the Inspector General Glenn Fine said in the report. The report also said that the allegations had not been fully investigated or resolved.",0.819,70.23,56.72,31.38,-38.85000000000001,0.9206,0.9236,0.8559,-0.06469999999999998
"Die Steuererklärung der Clintons von 2015 zeigte, dass diese nur USD 100 ihres Einkommens als Lohn bezogen, anders als der Großteil aller Amerikaner.","The Clintons' 2015 return showed that, unlike most Americans, just $100 of their income came from wages.","The Clintons' 2015 tax return showed that they only received $100 of their income as wages, unlike most Americans.","The Clintons' 2015 tax return showed that they earned only USD 100 of their income as wages, unlike the vast majority of Americans.","The Clintons' 2015 tax returns showed that the Clintons received only USD 100 of their income as wages, unlike the vast majority of Americans.",0.819,38.67,19.94,16.92,-21.75,0.901,0.8589,0.8477,-0.053300000000000014
"""Das ist ein gutes Ergebnis, das jedoch ein gewisses Risiko birgt, da wir kein Auswärtstor erzielt haben"".","""It is a good result, which nevertheless involves a certain risk""","""It's a good result, but it carries a certain risk because we didn't score an away goal.""","That is a good result, but it carries a certain risk because we have not scored an away goal.","""It's a good result, but there is some risk because we didn't score an away goal.""",0.819,17.51,22.74,14.25,-3.2600000000000016,0.76,0.7394,0.7457,-0.01429999999999998
Die Gastgeber hatten lediglich eine Doppelmöglichkeit als zunächst Moritz Höne an Torsteher Jos Schuhmacher scheiterte und im Nachschuss Jan Blome ebenfalls im Sendenhorster Keeper seinen Meister fand.,The hosts had only a double opportunity as Moritz Höne failed and Jan Blome also found his master in the Sendenhorst keeper Jos Schuhmacher.,The hosts had only one double chance as first Moritz Höne failed in front of goal keeper Jos Schuhmacher and in the follow-up Jan,"The hosts had only one chance, as Moritz Höne failed to score against Jos Schuhmacher and Jan Blome also found the keeper in the second half.",The hosts had only a double,0.819,20.3,33.76,4.21,-16.09,0.7181,0.7347,0.3859,-0.33219999999999994
"Viele der Mythen seien allerdings „bei weitem zu wild, zu anstößig und in manchen Fällen zu schmutzig, um an Schulen gelehrt zu werden“, weshalb Crossley-Holland für eine „sorgfältige Auswahl“ altersgerechter Werke plädierte.","Saying many of the myths would be ""far too wild, far too scandalous and in some cases far too filthy to be taught in schools,"" Crossley-Holland advocated a ""careful selection"" of age-appropriate works.","Many of the myths, however, are ""far too wild, offensive and in some cases dirty to be taught in schools,"" Crossley-Holland argued","However, many of the myths are 'far too wild, offensive and in some cases too dirty to be taught in schools', so Crossley-Holland is calling for a 'careful selection' of age-appropriate works.","However, many of the myths are ""too wild, too offensive and in some cases too dirty"" which is why Crossley-Holland is calling for a ""careful selection"" of age-appropriate works.",0.819,32.57,26.93,36.69,4.119999999999997,0.8552,0.8975,0.8697,0.014500000000000068
In dem verhandelten Fall war eine Familie am zweiten Tag ihres Türkeiurlaubs schwer an Durchfall und Erbrechen erkrankt.,"In this case, a family were stricken with diarrhoea and vomiting on the second day of their holiday in Turkey.","In the case in question, a family became severely ill with diarrhoea and vomiting on the second day of their holiday in Turkey.","In the case in question, a family fell ill with diarrhoea and vomiting on the second day of their holiday in Turkey.","In the case in question, a family was severely ill with diarrhoea and vomiting on the second day of their Turkey holiday. The case was settled out of court. The amount of the settlement was not disclosed.",0.819,60.53,63.23,27.13,-33.400000000000006,0.9165,0.9167,0.7327,-0.18379999999999996
"Vor den Wahlen von 2006 hat kein US-Staat von den Wählern verlangt, einen Lichtbildausweis vorzuzeigen.","Before the 2006 elections, no US State required voters to show a photo ID card.","Before the 2006 elections, no U.S. state required voters to show photo identification.","Before the 2006 elections, no US state required voters to produce a photo ID.","Before the 2006 elections, no US state required voters to show photo ID.",0.819,42.09,51.42,54.43,12.339999999999996,0.9423,0.9544,0.9618,0.019499999999999962
Gut jeder Vierte würde dem Auto die Kontrolle unter keinen Umständen überlassen.,Approximately one in four would never give control to the car under any circumstances.,Almost every fourth person would not leave the car under any circumstances.,Four out of five people would not allow the car to take control under any circumstances.,One in four would never hand over control of the car.,0.819,33.91,18.84,21.1,-12.809999999999995,0.7723,0.7924,0.8609,0.08860000000000001
"Neben den vier Wissenschaftlerinnen war unter auch die deutsche Schriftstellerin rumänischer Abkunft, Herta Müller, darunter.","In addition to four scientists, they also included the German writer Herta Müller, originally from Romania.","Besides the four scientists, the German writer of Romanian origin, Herta Müller, was also among them.","In addition to the four women scientists, there was also the German writer of Romanian origin, Herta Müller.","Along with the four scientists, there was also the German writer of Romanian origin, Herta Müller, among them.",0.819,17.08,15.55,15.41,-1.6699999999999982,0.8863,0.8837,0.8784,-0.007900000000000018
"Adam Fitzpatrick, Neighbourhood Enforcement Manager von Cornwall Housing, sagte aus, dass es die Familie verabsäumt hätte mit den lokalen Behörden zu kooperieren.","Adam Fitzpatrick, Cornwall Housing's neighbourhood enforcement manager, said the family failed to cooperate with the local authority.","Adam Fitzpatrick, neighbourhood enforcement manager for Cornwall Housing, said the family had failed to cooperate with local authorities.","Adam Fitzpatrick, the Neighbourhood Enforcement Manager for Cornwall Housing, said that the family had failed to cooperate with the local authorities.","Adam Fitzpatrick, Cornwall Housing's neighbourhood enforcement manager, said the family had failed to work with local authorities.",0.819,34.52,29.85,63.04,28.519999999999996,0.9374,0.9183,0.9328,-0.0046000000000000485
"Die Staatsanwaltschaft widerspricht Bradley Mannings Vorwürfen, er sei im Gefängnis misshandelt worden",Prosecutors try to counter Bradley Manning's claims of abuse in confinement,Prosecutors dispute Bradley Manning's claims he was mistreated in prison,The prosecution disputes Bradley Manning's claims that he was mistreated in prison.,The prosecutor denies the allegations that Bradley Manning was beaten in jail.,0.819,16.06,12.36,3.67,-12.389999999999999,0.8802,0.8698,0.8138,-0.06640000000000001
"Größere US-Unternehmen, wie Chevron und ConocoPhillips, die mit dem irakischen Ölministerium enge Beziehungen pflegen und in den letzten Jahren mit technischem Rat zur Seite standen, sind leer ausgegangen.","Major U.S. firms such as Chevron and ConocoPhillips, which have cultivated close ties with the Iraqi Oil Ministry and have provided technical advice in recent years, walked away empty-handed.","Larger U.S. companies, such as Chevron and ConocoPhillips, which have close ties to the Iraqi Oil Ministry and have provided technical assistance in","Larger US companies, such as Chevron and ConocoPhillips, which have close relations with the Iraqi oil ministry and have provided technical advice in recent years, have been overlooked.","Larger US companies, such as Chevron and ConocoPhillips, which have close relations with the Iraqi oil ministry and have provided technical advice in recent years, have been overlooked.",0.819,47.24,46.28,46.28,-0.9600000000000009,0.8117,0.8827,0.8827,0.07100000000000006
